INJECTION SCHEME : 100_150ns_260Pb_244_240_35_24bpi_13inj

idx,inj Nbr,	Ring,RF Bucket,Bu Spac (ns),bu per PS batch,SPS Batch spac,PSbatch nbr
1,	1,	ring_1,	1,		100,		4,		0,	1
2,	1,	ring_2,	1,		100,		4,		0,	1
3,	2,	ring_1,	861,		100,		4,		450,	6
4,	2,	ring_2,	861,		100,		4,		450,	6
5,	3,	ring_1,	3151,		100,		4,		450,	6
6,	3,	ring_2,	3151,		100,		4,		450,	6
7,	4,	ring_1,	5851,		100,		4,		450,	4
8,	4,	ring_2,	5851,		100,		4,		450,	4
9,	5,	ring_1,	9771,		100,		4,		450,	6
10,	5,	ring_2,	9771,		100,		4,		450,	6
11,	6,	ring_1,	12061,		100,		4,		450,	6
12,	6,	ring_2,	12061,		100,		4,		450,	6
13,	7,	ring_1,	14761,		100,		4,		450,	4
14,	7,	ring_2,	14761,		100,		4,		450,	4
15,	8,	ring_1,	18681,		100,		4,		450,	6
16,	8,	ring_2,	18681,		100,		4,		450,	6
17,	9,	ring_1,	20971,		100,		4,		450,	6
18,	9,	ring_2,	20971,		100,		4,		450,	6
19,	10,	ring_2,	23671,		100,		4,		450,	4
20,	10,	ring_1,	23701,		100,		4,		450,	4
21,	11,	ring_1,	27591,		100,		4,		450,	6
22,	11,	ring_2,	27591,		100,		4,		450,	6
23,	12,	ring_1,	29881,		100,		4,		450,	6
24,	12,	ring_2,	29881,		100,		4,		450,	6
25,	13,	ring_1,	32611,		100,		4,		450,	4
26,	13,	ring_2,	32611,		100,		4,		450,	4
Bu Spac : space in ns between bunches in the same PS train
SPS Batch Spac : space in ns between 2 first bunches of consecutive PS trains in the SPS

Tot number of B1 bunches(probe/Nominal) : 0/260
Tot number of B2 bunches(probe/Nominal) : 0/260

Tot number of B1 injections : 13
Tot number of B2 injections : 13

Collisions at IP1&5: 244
B1-empty at IP1&5: 16
B2-empty at IP1&5: 16
Empty-empty at IP1&5: 3288

Collisions at IP2: 240
B1-empty at IP2: 20
B2-empty at IP2: 20
Empty-empty at IP2: 3284

Collisions at IP8: 35
B1-empty at IP8: 225
B2-empty at IP8: 225
Empty-empty at IP8: 3079

LONG RANGE COLL IN IRIP1
RFbucketbeam1,RFbucketbeam2,z-pos/m
32971,32871,-37.43
33011,32911,-37.43
33151,33051,-37.43
33191,33091,-37.43
23881,23791,-33.69
24061,23971,-33.69
24241,24151,-33.69
81,1,-29.95
121,41,-29.95
941,861,-29.95
981,901,-29.95
1121,1041,-29.95
1161,1081,-29.95
1301,1221,-29.95
1341,1261,-29.95
1481,1401,-29.95
1521,1441,-29.95
1661,1581,-29.95
1701,1621,-29.95
1841,1761,-29.95
1881,1801,-29.95
3231,3151,-29.95
3271,3191,-29.95
3411,3331,-29.95
3451,3371,-29.95
3591,3511,-29.95
3631,3551,-29.95
3771,3691,-29.95
3811,3731,-29.95
3951,3871,-29.95
3991,3911,-29.95
4131,4051,-29.95
4171,4091,-29.95
5931,5851,-29.95
5971,5891,-29.95
6111,6031,-29.95
6151,6071,-29.95
6291,6211,-29.95
6331,6251,-29.95
6471,6391,-29.95
6511,6431,-29.95
9851,9771,-29.95
9891,9811,-29.95
10031,9951,-29.95
10071,9991,-29.95
10211,10131,-29.95
10251,10171,-29.95
10391,10311,-29.95
10431,10351,-29.95
10571,10491,-29.95
10611,10531,-29.95
10751,10671,-29.95
10791,10711,-29.95
12141,12061,-29.95
12181,12101,-29.95
12321,12241,-29.95
12361,12281,-29.95
12501,12421,-29.95
12541,12461,-29.95
12681,12601,-29.95
12721,12641,-29.95
12861,12781,-29.95
12901,12821,-29.95
13041,12961,-29.95
13081,13001,-29.95
14841,14761,-29.95
14881,14801,-29.95
15021,14941,-29.95
15061,14981,-29.95
15201,15121,-29.95
15241,15161,-29.95
15381,15301,-29.95
15421,15341,-29.95
18761,18681,-29.95
18801,18721,-29.95
18941,18861,-29.95
18981,18901,-29.95
19121,19041,-29.95
19161,19081,-29.95
19301,19221,-29.95
19341,19261,-29.95
19481,19401,-29.95
19521,19441,-29.95
19661,19581,-29.95
19701,19621,-29.95
21051,20971,-29.95
21091,21011,-29.95
21231,21151,-29.95
21271,21191,-29.95
21411,21331,-29.95
21451,21371,-29.95
21591,21511,-29.95
21631,21551,-29.95
21771,21691,-29.95
21811,21731,-29.95
21951,21871,-29.95
21991,21911,-29.95
27671,27591,-29.95
27711,27631,-29.95
27851,27771,-29.95
27891,27811,-29.95
28031,27951,-29.95
28071,27991,-29.95
28211,28131,-29.95
28251,28171,-29.95
28391,28311,-29.95
28431,28351,-29.95
28571,28491,-29.95
28611,28531,-29.95
29961,29881,-29.95
30001,29921,-29.95
30141,30061,-29.95
30181,30101,-29.95
30321,30241,-29.95
30361,30281,-29.95
30501,30421,-29.95
30541,30461,-29.95
30681,30601,-29.95
30721,30641,-29.95
30861,30781,-29.95
30901,30821,-29.95
32691,32611,-29.95
32731,32651,-29.95
32871,32791,-29.95
32911,32831,-29.95
33051,32971,-29.95
33091,33011,-29.95
33231,33151,-29.95
33271,33191,-29.95
23741,23671,-26.2
23781,23711,-26.2
23821,23751,-26.2
23921,23851,-26.2
23961,23891,-26.2
24001,23931,-26.2
24101,24031,-26.2
24141,24071,-26.2
24181,24111,-26.2
24281,24211,-26.2
24321,24251,-26.2
24361,24291,-26.2
1041,981,-22.46
1221,1161,-22.46
1401,1341,-22.46
1581,1521,-22.46
1761,1701,-22.46
3331,3271,-22.46
3511,3451,-22.46
3691,3631,-22.46
3871,3811,-22.46
4051,3991,-22.46
6031,5971,-22.46
6211,6151,-22.46
6391,6331,-22.46
9951,9891,-22.46
10131,10071,-22.46
10311,10251,-22.46
10491,10431,-22.46
10671,10611,-22.46
12241,12181,-22.46
12421,12361,-22.46
12601,12541,-22.46
12781,12721,-22.46
12961,12901,-22.46
14941,14881,-22.46
15121,15061,-22.46
15301,15241,-22.46
18861,18801,-22.46
19041,18981,-22.46
19221,19161,-22.46
19401,19341,-22.46
19581,19521,-22.46
21151,21091,-22.46
21331,21271,-22.46
21511,21451,-22.46
21691,21631,-22.46
21871,21811,-22.46
27771,27711,-22.46
27951,27891,-22.46
28131,28071,-22.46
28311,28251,-22.46
28491,28431,-22.46
30061,30001,-22.46
30241,30181,-22.46
30421,30361,-22.46
30601,30541,-22.46
30781,30721,-22.46
32791,32731,-22.46
32971,32911,-22.46
33151,33091,-22.46
41,1,-14.97
81,41,-14.97
121,81,-14.97
901,861,-14.97
941,901,-14.97
981,941,-14.97
1081,1041,-14.97
1121,1081,-14.97
1161,1121,-14.97
1261,1221,-14.97
1301,1261,-14.97
1341,1301,-14.97
1441,1401,-14.97
1481,1441,-14.97
1521,1481,-14.97
1621,1581,-14.97
1661,1621,-14.97
1701,1661,-14.97
1801,1761,-14.97
1841,1801,-14.97
1881,1841,-14.97
3191,3151,-14.97
3231,3191,-14.97
3271,3231,-14.97
3371,3331,-14.97
3411,3371,-14.97
3451,3411,-14.97
3551,3511,-14.97
3591,3551,-14.97
3631,3591,-14.97
3731,3691,-14.97
3771,3731,-14.97
3811,3771,-14.97
3911,3871,-14.97
3951,3911,-14.97
3991,3951,-14.97
4091,4051,-14.97
4131,4091,-14.97
4171,4131,-14.97
5891,5851,-14.97
5931,5891,-14.97
5971,5931,-14.97
6071,6031,-14.97
6111,6071,-14.97
6151,6111,-14.97
6251,6211,-14.97
6291,6251,-14.97
6331,6291,-14.97
6431,6391,-14.97
6471,6431,-14.97
6511,6471,-14.97
9811,9771,-14.97
9851,9811,-14.97
9891,9851,-14.97
9991,9951,-14.97
10031,9991,-14.97
10071,10031,-14.97
10171,10131,-14.97
10211,10171,-14.97
10251,10211,-14.97
10351,10311,-14.97
10391,10351,-14.97
10431,10391,-14.97
10531,10491,-14.97
10571,10531,-14.97
10611,10571,-14.97
10711,10671,-14.97
10751,10711,-14.97
10791,10751,-14.97
12101,12061,-14.97
12141,12101,-14.97
12181,12141,-14.97
12281,12241,-14.97
12321,12281,-14.97
12361,12321,-14.97
12461,12421,-14.97
12501,12461,-14.97
12541,12501,-14.97
12641,12601,-14.97
12681,12641,-14.97
12721,12681,-14.97
12821,12781,-14.97
12861,12821,-14.97
12901,12861,-14.97
13001,12961,-14.97
13041,13001,-14.97
13081,13041,-14.97
14801,14761,-14.97
14841,14801,-14.97
14881,14841,-14.97
14981,14941,-14.97
15021,14981,-14.97
15061,15021,-14.97
15161,15121,-14.97
15201,15161,-14.97
15241,15201,-14.97
15341,15301,-14.97
15381,15341,-14.97
15421,15381,-14.97
18721,18681,-14.97
18761,18721,-14.97
18801,18761,-14.97
18901,18861,-14.97
18941,18901,-14.97
18981,18941,-14.97
19081,19041,-14.97
19121,19081,-14.97
19161,19121,-14.97
19261,19221,-14.97
19301,19261,-14.97
19341,19301,-14.97
19441,19401,-14.97
19481,19441,-14.97
19521,19481,-14.97
19621,19581,-14.97
19661,19621,-14.97
19701,19661,-14.97
21011,20971,-14.97
21051,21011,-14.97
21091,21051,-14.97
21191,21151,-14.97
21231,21191,-14.97
21271,21231,-14.97
21371,21331,-14.97
21411,21371,-14.97
21451,21411,-14.97
21551,21511,-14.97
21591,21551,-14.97
21631,21591,-14.97
21731,21691,-14.97
21771,21731,-14.97
21811,21771,-14.97
21911,21871,-14.97
21951,21911,-14.97
21991,21951,-14.97
27631,27591,-14.97
27671,27631,-14.97
27711,27671,-14.97
27811,27771,-14.97
27851,27811,-14.97
27891,27851,-14.97
27991,27951,-14.97
28031,27991,-14.97
28071,28031,-14.97
28171,28131,-14.97
28211,28171,-14.97
28251,28211,-14.97
28351,28311,-14.97
28391,28351,-14.97
28431,28391,-14.97
28531,28491,-14.97
28571,28531,-14.97
28611,28571,-14.97
29921,29881,-14.97
29961,29921,-14.97
30001,29961,-14.97
30101,30061,-14.97
30141,30101,-14.97
30181,30141,-14.97
30281,30241,-14.97
30321,30281,-14.97
30361,30321,-14.97
30461,30421,-14.97
30501,30461,-14.97
30541,30501,-14.97
30641,30601,-14.97
30681,30641,-14.97
30721,30681,-14.97
30821,30781,-14.97
30861,30821,-14.97
30901,30861,-14.97
32651,32611,-14.97
32691,32651,-14.97
32731,32691,-14.97
32831,32791,-14.97
32871,32831,-14.97
32911,32871,-14.97
33011,32971,-14.97
33051,33011,-14.97
33091,33051,-14.97
33191,33151,-14.97
33231,33191,-14.97
33271,33231,-14.97
23701,23671,-11.23
23741,23711,-11.23
23781,23751,-11.23
23821,23791,-11.23
23881,23851,-11.23
23921,23891,-11.23
23961,23931,-11.23
24001,23971,-11.23
24061,24031,-11.23
24101,24071,-11.23
24141,24111,-11.23
24181,24151,-11.23
24241,24211,-11.23
24281,24251,-11.23
24321,24291,-11.23
24361,24331,-11.23
1,1,0
41,41,0
81,81,0
121,121,0
861,861,0
901,901,0
941,941,0
981,981,0
1041,1041,0
1081,1081,0
1121,1121,0
1161,1161,0
1221,1221,0
1261,1261,0
1301,1301,0
1341,1341,0
1401,1401,0
1441,1441,0
1481,1481,0
1521,1521,0
1581,1581,0
1621,1621,0
1661,1661,0
1701,1701,0
1761,1761,0
1801,1801,0
1841,1841,0
1881,1881,0
3151,3151,0
3191,3191,0
3231,3231,0
3271,3271,0
3331,3331,0
3371,3371,0
3411,3411,0
3451,3451,0
3511,3511,0
3551,3551,0
3591,3591,0
3631,3631,0
3691,3691,0
3731,3731,0
3771,3771,0
3811,3811,0
3871,3871,0
3911,3911,0
3951,3951,0
3991,3991,0
4051,4051,0
4091,4091,0
4131,4131,0
4171,4171,0
5851,5851,0
5891,5891,0
5931,5931,0
5971,5971,0
6031,6031,0
6071,6071,0
6111,6111,0
6151,6151,0
6211,6211,0
6251,6251,0
6291,6291,0
6331,6331,0
6391,6391,0
6431,6431,0
6471,6471,0
6511,6511,0
9771,9771,0
9811,9811,0
9851,9851,0
9891,9891,0
9951,9951,0
9991,9991,0
10031,10031,0
10071,10071,0
10131,10131,0
10171,10171,0
10211,10211,0
10251,10251,0
10311,10311,0
10351,10351,0
10391,10391,0
10431,10431,0
10491,10491,0
10531,10531,0
10571,10571,0
10611,10611,0
10671,10671,0
10711,10711,0
10751,10751,0
10791,10791,0
12061,12061,0
12101,12101,0
12141,12141,0
12181,12181,0
12241,12241,0
12281,12281,0
12321,12321,0
12361,12361,0
12421,12421,0
12461,12461,0
12501,12501,0
12541,12541,0
12601,12601,0
12641,12641,0
12681,12681,0
12721,12721,0
12781,12781,0
12821,12821,0
12861,12861,0
12901,12901,0
12961,12961,0
13001,13001,0
13041,13041,0
13081,13081,0
14761,14761,0
14801,14801,0
14841,14841,0
14881,14881,0
14941,14941,0
14981,14981,0
15021,15021,0
15061,15061,0
15121,15121,0
15161,15161,0
15201,15201,0
15241,15241,0
15301,15301,0
15341,15341,0
15381,15381,0
15421,15421,0
18681,18681,0
18721,18721,0
18761,18761,0
18801,18801,0
18861,18861,0
18901,18901,0
18941,18941,0
18981,18981,0
19041,19041,0
19081,19081,0
19121,19121,0
19161,19161,0
19221,19221,0
19261,19261,0
19301,19301,0
19341,19341,0
19401,19401,0
19441,19441,0
19481,19481,0
19521,19521,0
19581,19581,0
19621,19621,0
19661,19661,0
19701,19701,0
20971,20971,0
21011,21011,0
21051,21051,0
21091,21091,0
21151,21151,0
21191,21191,0
21231,21231,0
21271,21271,0
21331,21331,0
21371,21371,0
21411,21411,0
21451,21451,0
21511,21511,0
21551,21551,0
21591,21591,0
21631,21631,0
21691,21691,0
21731,21731,0
21771,21771,0
21811,21811,0
21871,21871,0
21911,21911,0
21951,21951,0
21991,21991,0
27591,27591,0
27631,27631,0
27671,27671,0
27711,27711,0
27771,27771,0
27811,27811,0
27851,27851,0
27891,27891,0
27951,27951,0
27991,27991,0
28031,28031,0
28071,28071,0
28131,28131,0
28171,28171,0
28211,28211,0
28251,28251,0
28311,28311,0
28351,28351,0
28391,28391,0
28431,28431,0
28491,28491,0
28531,28531,0
28571,28571,0
28611,28611,0
29881,29881,0
29921,29921,0
29961,29961,0
30001,30001,0
30061,30061,0
30101,30101,0
30141,30141,0
30181,30181,0
30241,30241,0
30281,30281,0
30321,30321,0
30361,30361,0
30421,30421,0
30461,30461,0
30501,30501,0
30541,30541,0
30601,30601,0
30641,30641,0
30681,30681,0
30721,30721,0
30781,30781,0
30821,30821,0
30861,30861,0
30901,30901,0
32611,32611,0
32651,32651,0
32691,32691,0
32731,32731,0
32791,32791,0
32831,32831,0
32871,32871,0
32911,32911,0
32971,32971,0
33011,33011,0
33051,33051,0
33091,33091,0
33151,33151,0
33191,33191,0
33231,33231,0
33271,33271,0
23701,23711,3.74
23741,23751,3.74
23781,23791,3.74
23881,23891,3.74
23921,23931,3.74
23961,23971,3.74
24061,24071,3.74
24101,24111,3.74
24141,24151,3.74
24241,24251,3.74
24281,24291,3.74
24321,24331,3.74
23821,23851,11.23
24001,24031,11.23
24181,24211,11.23
1,41,14.97
41,81,14.97
81,121,14.97
861,901,14.97
901,941,14.97
941,981,14.97
1041,1081,14.97
1081,1121,14.97
1121,1161,14.97
1221,1261,14.97
1261,1301,14.97
1301,1341,14.97
1401,1441,14.97
1441,1481,14.97
1481,1521,14.97
1581,1621,14.97
1621,1661,14.97
1661,1701,14.97
1761,1801,14.97
1801,1841,14.97
1841,1881,14.97
3151,3191,14.97
3191,3231,14.97
3231,3271,14.97
3331,3371,14.97
3371,3411,14.97
3411,3451,14.97
3511,3551,14.97
3551,3591,14.97
3591,3631,14.97
3691,3731,14.97
3731,3771,14.97
3771,3811,14.97
3871,3911,14.97
3911,3951,14.97
3951,3991,14.97
4051,4091,14.97
4091,4131,14.97
4131,4171,14.97
5851,5891,14.97
5891,5931,14.97
5931,5971,14.97
6031,6071,14.97
6071,6111,14.97
6111,6151,14.97
6211,6251,14.97
6251,6291,14.97
6291,6331,14.97
6391,6431,14.97
6431,6471,14.97
6471,6511,14.97
9771,9811,14.97
9811,9851,14.97
9851,9891,14.97
9951,9991,14.97
9991,10031,14.97
10031,10071,14.97
10131,10171,14.97
10171,10211,14.97
10211,10251,14.97
10311,10351,14.97
10351,10391,14.97
10391,10431,14.97
10491,10531,14.97
10531,10571,14.97
10571,10611,14.97
10671,10711,14.97
10711,10751,14.97
10751,10791,14.97
12061,12101,14.97
12101,12141,14.97
12141,12181,14.97
12241,12281,14.97
12281,12321,14.97
12321,12361,14.97
12421,12461,14.97
12461,12501,14.97
12501,12541,14.97
12601,12641,14.97
12641,12681,14.97
12681,12721,14.97
12781,12821,14.97
12821,12861,14.97
12861,12901,14.97
12961,13001,14.97
13001,13041,14.97
13041,13081,14.97
14761,14801,14.97
14801,14841,14.97
14841,14881,14.97
14941,14981,14.97
14981,15021,14.97
15021,15061,14.97
15121,15161,14.97
15161,15201,14.97
15201,15241,14.97
15301,15341,14.97
15341,15381,14.97
15381,15421,14.97
18681,18721,14.97
18721,18761,14.97
18761,18801,14.97
18861,18901,14.97
18901,18941,14.97
18941,18981,14.97
19041,19081,14.97
19081,19121,14.97
19121,19161,14.97
19221,19261,14.97
19261,19301,14.97
19301,19341,14.97
19401,19441,14.97
19441,19481,14.97
19481,19521,14.97
19581,19621,14.97
19621,19661,14.97
19661,19701,14.97
20971,21011,14.97
21011,21051,14.97
21051,21091,14.97
21151,21191,14.97
21191,21231,14.97
21231,21271,14.97
21331,21371,14.97
21371,21411,14.97
21411,21451,14.97
21511,21551,14.97
21551,21591,14.97
21591,21631,14.97
21691,21731,14.97
21731,21771,14.97
21771,21811,14.97
21871,21911,14.97
21911,21951,14.97
21951,21991,14.97
27591,27631,14.97
27631,27671,14.97
27671,27711,14.97
27771,27811,14.97
27811,27851,14.97
27851,27891,14.97
27951,27991,14.97
27991,28031,14.97
28031,28071,14.97
28131,28171,14.97
28171,28211,14.97
28211,28251,14.97
28311,28351,14.97
28351,28391,14.97
28391,28431,14.97
28491,28531,14.97
28531,28571,14.97
28571,28611,14.97
29881,29921,14.97
29921,29961,14.97
29961,30001,14.97
30061,30101,14.97
30101,30141,14.97
30141,30181,14.97
30241,30281,14.97
30281,30321,14.97
30321,30361,14.97
30421,30461,14.97
30461,30501,14.97
30501,30541,14.97
30601,30641,14.97
30641,30681,14.97
30681,30721,14.97
30781,30821,14.97
30821,30861,14.97
30861,30901,14.97
32611,32651,14.97
32651,32691,14.97
32691,32731,14.97
32791,32831,14.97
32831,32871,14.97
32871,32911,14.97
32971,33011,14.97
33011,33051,14.97
33051,33091,14.97
33151,33191,14.97
33191,33231,14.97
33231,33271,14.97
23701,23751,18.72
23741,23791,18.72
23881,23931,18.72
23921,23971,18.72
24061,24111,18.72
24101,24151,18.72
24241,24291,18.72
24281,24331,18.72
981,1041,22.46
1161,1221,22.46
1341,1401,22.46
1521,1581,22.46
1701,1761,22.46
3271,3331,22.46
3451,3511,22.46
3631,3691,22.46
3811,3871,22.46
3991,4051,22.46
5971,6031,22.46
6151,6211,22.46
6331,6391,22.46
9891,9951,22.46
10071,10131,22.46
10251,10311,22.46
10431,10491,22.46
10611,10671,22.46
12181,12241,22.46
12361,12421,22.46
12541,12601,22.46
12721,12781,22.46
12901,12961,22.46
14881,14941,22.46
15061,15121,22.46
15241,15301,22.46
18801,18861,22.46
18981,19041,22.46
19161,19221,22.46
19341,19401,22.46
19521,19581,22.46
21091,21151,22.46
21271,21331,22.46
21451,21511,22.46
21631,21691,22.46
21811,21871,22.46
27711,27771,22.46
27891,27951,22.46
28071,28131,22.46
28251,28311,22.46
28431,28491,22.46
30001,30061,22.46
30181,30241,22.46
30361,30421,22.46
30541,30601,22.46
30721,30781,22.46
32731,32791,22.46
32911,32971,22.46
33091,33151,22.46
23781,23851,26.2
23821,23891,26.2
23961,24031,26.2
24001,24071,26.2
24141,24211,26.2
24181,24251,26.2
1,81,29.95
41,121,29.95
861,941,29.95
901,981,29.95
1041,1121,29.95
1081,1161,29.95
1221,1301,29.95
1261,1341,29.95
1401,1481,29.95
1441,1521,29.95
1581,1661,29.95
1621,1701,29.95
1761,1841,29.95
1801,1881,29.95
3151,3231,29.95
3191,3271,29.95
3331,3411,29.95
3371,3451,29.95
3511,3591,29.95
3551,3631,29.95
3691,3771,29.95
3731,3811,29.95
3871,3951,29.95
3911,3991,29.95
4051,4131,29.95
4091,4171,29.95
5851,5931,29.95
5891,5971,29.95
6031,6111,29.95
6071,6151,29.95
6211,6291,29.95
6251,6331,29.95
6391,6471,29.95
6431,6511,29.95
9771,9851,29.95
9811,9891,29.95
9951,10031,29.95
9991,10071,29.95
10131,10211,29.95
10171,10251,29.95
10311,10391,29.95
10351,10431,29.95
10491,10571,29.95
10531,10611,29.95
10671,10751,29.95
10711,10791,29.95
12061,12141,29.95
12101,12181,29.95
12241,12321,29.95
12281,12361,29.95
12421,12501,29.95
12461,12541,29.95
12601,12681,29.95
12641,12721,29.95
12781,12861,29.95
12821,12901,29.95
12961,13041,29.95
13001,13081,29.95
14761,14841,29.95
14801,14881,29.95
14941,15021,29.95
14981,15061,29.95
15121,15201,29.95
15161,15241,29.95
15301,15381,29.95
15341,15421,29.95
18681,18761,29.95
18721,18801,29.95
18861,18941,29.95
18901,18981,29.95
19041,19121,29.95
19081,19161,29.95
19221,19301,29.95
19261,19341,29.95
19401,19481,29.95
19441,19521,29.95
19581,19661,29.95
19621,19701,29.95
20971,21051,29.95
21011,21091,29.95
21151,21231,29.95
21191,21271,29.95
21331,21411,29.95
21371,21451,29.95
21511,21591,29.95
21551,21631,29.95
21691,21771,29.95
21731,21811,29.95
21871,21951,29.95
21911,21991,29.95
27591,27671,29.95
27631,27711,29.95
27771,27851,29.95
27811,27891,29.95
27951,28031,29.95
27991,28071,29.95
28131,28211,29.95
28171,28251,29.95
28311,28391,29.95
28351,28431,29.95
28491,28571,29.95
28531,28611,29.95
29881,29961,29.95
29921,30001,29.95
30061,30141,29.95
30101,30181,29.95
30241,30321,29.95
30281,30361,29.95
30421,30501,29.95
30461,30541,29.95
30601,30681,29.95
30641,30721,29.95
30781,30861,29.95
30821,30901,29.95
32611,32691,29.95
32651,32731,29.95
32791,32871,29.95
32831,32911,29.95
32971,33051,29.95
33011,33091,29.95
33151,33231,29.95
33191,33271,29.95
23701,23791,33.69
23881,23971,33.69
24061,24151,33.69
24241,24331,33.69
941,1041,37.43
981,1081,37.43
1121,1221,37.43
1161,1261,37.43
1301,1401,37.43
1341,1441,37.43
1481,1581,37.43
1521,1621,37.43
1661,1761,37.43
1701,1801,37.43
3231,3331,37.43
3271,3371,37.43
3411,3511,37.43
3451,3551,37.43
3591,3691,37.43
3631,3731,37.43
3771,3871,37.43
3811,3911,37.43
3951,4051,37.43
3991,4091,37.43
5931,6031,37.43
5971,6071,37.43
6111,6211,37.43
6151,6251,37.43
6291,6391,37.43
6331,6431,37.43
9851,9951,37.43
9891,9991,37.43
10031,10131,37.43
10071,10171,37.43
10211,10311,37.43
10251,10351,37.43
10391,10491,37.43
10431,10531,37.43
10571,10671,37.43
10611,10711,37.43
12141,12241,37.43
12181,12281,37.43
12321,12421,37.43
12361,12461,37.43
12501,12601,37.43
12541,12641,37.43
12681,12781,37.43
12721,12821,37.43
12861,12961,37.43
12901,13001,37.43
14841,14941,37.43
14881,14981,37.43
15021,15121,37.43
15061,15161,37.43
15201,15301,37.43
15241,15341,37.43
18761,18861,37.43
18801,18901,37.43
18941,19041,37.43
18981,19081,37.43
19121,19221,37.43
19161,19261,37.43
19301,19401,37.43
19341,19441,37.43
19481,19581,37.43
19521,19621,37.43
21051,21151,37.43
21091,21191,37.43
21231,21331,37.43
21271,21371,37.43
21411,21511,37.43
21451,21551,37.43
21591,21691,37.43
21631,21731,37.43
21771,21871,37.43
21811,21911,37.43
27671,27771,37.43
27711,27811,37.43
27851,27951,37.43
27891,27991,37.43
28031,28131,37.43
28071,28171,37.43
28211,28311,37.43
28251,28351,37.43
28391,28491,37.43
28431,28531,37.43
29961,30061,37.43
30001,30101,37.43
30141,30241,37.43
30181,30281,37.43
30321,30421,37.43
30361,30461,37.43
30501,30601,37.43
30541,30641,37.43
30681,30781,37.43
30721,30821,37.43
32691,32791,37.43
32731,32831,37.43
32871,32971,37.43
32911,33011,37.43
33051,33151,37.43
33091,33191,37.43
23741,23851,41.18
23781,23891,41.18
23821,23931,41.18
23921,24031,41.18
23961,24071,41.18
24001,24111,41.18
24101,24211,41.18
24141,24251,41.18
24181,24291,41.18
1,121,44.92
861,981,44.92
1041,1161,44.92
1221,1341,44.92
1401,1521,44.92
1581,1701,44.92
1761,1881,44.92
3151,3271,44.92
3331,3451,44.92
3511,3631,44.92
3691,3811,44.92
3871,3991,44.92
4051,4171,44.92
5851,5971,44.92
6031,6151,44.92
6211,6331,44.92
6391,6511,44.92
9771,9891,44.92
9951,10071,44.92
10131,10251,44.92
10311,10431,44.92
10491,10611,44.92
10671,10791,44.92
12061,12181,44.92
12241,12361,44.92
12421,12541,44.92
12601,12721,44.92
12781,12901,44.92
12961,13081,44.92
14761,14881,44.92
14941,15061,44.92
15121,15241,44.92
15301,15421,44.92
18681,18801,44.92
18861,18981,44.92
19041,19161,44.92
19221,19341,44.92
19401,19521,44.92
19581,19701,44.92
20971,21091,44.92
21151,21271,44.92
21331,21451,44.92
21511,21631,44.92
21691,21811,44.92
21871,21991,44.92
27591,27711,44.92
27771,27891,44.92
27951,28071,44.92
28131,28251,44.92
28311,28431,44.92
28491,28611,44.92
29881,30001,44.92
30061,30181,44.92
30241,30361,44.92
30421,30541,44.92
30601,30721,44.92
30781,30901,44.92
32611,32731,44.92
32791,32911,44.92
32971,33091,44.92
33151,33271,44.92
901,1041,52.41
941,1081,52.41
981,1121,52.41
1081,1221,52.41
1121,1261,52.41
1161,1301,52.41
1261,1401,52.41
1301,1441,52.41
1341,1481,52.41
1441,1581,52.41
1481,1621,52.41
1521,1661,52.41
1621,1761,52.41
1661,1801,52.41
1701,1841,52.41
3191,3331,52.41
3231,3371,52.41
3271,3411,52.41
3371,3511,52.41
3411,3551,52.41
3451,3591,52.41
3551,3691,52.41
3591,3731,52.41
3631,3771,52.41
3731,3871,52.41
3771,3911,52.41
3811,3951,52.41
3911,4051,52.41
3951,4091,52.41
3991,4131,52.41
5891,6031,52.41
5931,6071,52.41
5971,6111,52.41
6071,6211,52.41
6111,6251,52.41
6151,6291,52.41
6251,6391,52.41
6291,6431,52.41
6331,6471,52.41
9811,9951,52.41
9851,9991,52.41
9891,10031,52.41
9991,10131,52.41
10031,10171,52.41
10071,10211,52.41
10171,10311,52.41
10211,10351,52.41
10251,10391,52.41
10351,10491,52.41
10391,10531,52.41
10431,10571,52.41
10531,10671,52.41
10571,10711,52.41
10611,10751,52.41
12101,12241,52.41
12141,12281,52.41
12181,12321,52.41
12281,12421,52.41
12321,12461,52.41
12361,12501,52.41
12461,12601,52.41
12501,12641,52.41
12541,12681,52.41
12641,12781,52.41
12681,12821,52.41
12721,12861,52.41
12821,12961,52.41
12861,13001,52.41
12901,13041,52.41
14801,14941,52.41
14841,14981,52.41
14881,15021,52.41
14981,15121,52.41
15021,15161,52.41
15061,15201,52.41
15161,15301,52.41
15201,15341,52.41
15241,15381,52.41
18721,18861,52.41
18761,18901,52.41
18801,18941,52.41
18901,19041,52.41
18941,19081,52.41
18981,19121,52.41
19081,19221,52.41
19121,19261,52.41
19161,19301,52.41
19261,19401,52.41
19301,19441,52.41
19341,19481,52.41
19441,19581,52.41
19481,19621,52.41
19521,19661,52.41
21011,21151,52.41
21051,21191,52.41
21091,21231,52.41
21191,21331,52.41
21231,21371,52.41
21271,21411,52.41
21371,21511,52.41
21411,21551,52.41
21451,21591,52.41
21551,21691,52.41
21591,21731,52.41
21631,21771,52.41
21731,21871,52.41
21771,21911,52.41
21811,21951,52.41
27631,27771,52.41
27671,27811,52.41
27711,27851,52.41
27811,27951,52.41
27851,27991,52.41
27891,28031,52.41
